caseid,weight,votereg,Q2,Q3a,Q3b,Q4_1,Q4_2,Q4_3,Q4_4,Q4_5,Q4_6,Q4_7,Q4_8,Q4_9,Q4_10,Q4_11,Q4_12,Q4_13,Q4_14,Q4_15,Q4_16,Q4_17,Q4_18,Q5,Q6,Q7,Q8_1,Q8_2,Q8_3,Q8_4,Q8_5,Q8_6,Q8_7,Q8_8,Q8_9,Q8_10,Q8_11,Q8_12,Q8_13,Q8_14,Q8_15,Q8_16,Q8_17,Q8_18,Q9_1,Q9_2,Q9_3,Q9_4,Q9_5,Q10,Q12,Q18_1,Q18_2,Q18_3,Q18_6,Q21,Q22,tsmart_voter_score,tsmart_pid,tsmart_G2016_vote_type,tsmart_P2016_vote_type,tsmart_P2014_vote_type,tsmart_G2014_vote_type,tsmart_G2012_vote_type,tsmart_P2012_vote_type,tsmart_PP2012_vote_type,tsmart_match_status,tsmart_G2018,tsmart_G2018_vote_type,tsmart_P2018,tsmart_P2018_party,tsmart_P2018_vote_type,birthyr,gender,race,educ,marstat,employ,faminc_new,pid3,pid7,presvote16post,inputstate,ideo5,newsint,religpew,pew_churatd,pew_bornagain,pew_religimp,pew_prayer,starttime,endtime
1041018063,0.931734612382037,1,9,9,2,6,4,4,4,6,3,2,6,1,4,2,2,4,6,4,4,2,2,1,9,2,9,998,998,998,998,998,2,10,1,998,5,6,998,8,7,998,4,3,2,1,3,5,4,5,1,3,3,3,2,4,3,3,3,98,98,98,98,98,98,98,1,1,5, , , ,1944,1,1,6,3,1,5,1,1,7,45,3,1,1,6,1,2,5,11/28/2019 03:55:56,11/28/2019 04:06:35
1041018123,0.650101777846809,1,9,9,1,6,2,5,2,6,1,5,6,3,2,5,6,2,6,2,1,3,5,4,6,3,998,6,998,998,998,1,998,998,998,3,998,998,5,998,4,2,998,998,5,1,3,4,2,2,2,3,3,3,1,5,1,1,3,5,5,98,5,5,5,98,1,1,5,1,1,5,1948,2,1,5,1,5,9,1,2,1,45,2,1,11,6,2,3,3,11/28/2019 04:05:23,11/28/2019 04:18:39
1040950351,1.49721067528393,1,9,9,1,3,1,1,2,3,1,1,3,3,2,1,1,2,2,1,1,3,2,4,2,4,998,1,5,10,998,6,7,998,9,998,3,8,998,998,2,4,998,998,1,2,5,4,3,1,1,3,3,3,1,1,1,8,3,11,11,11,11,11,11,98,1, , , , , ,1945,1,7,2,3,5,5,3,3,1,45,3,1,2,2,2,1,1,11/28/2019 04:03:17,11/28/2019 04:20:14
1040950505,3.22184943662575,1,9,9,2,1,1,2,1,2,1,2,2,2,1,1,2,1,2,1,1,1,2,4,2,1,998,1,998,7,998,4,998,998,998,5,8,998,2,9,6,3,10,998,1,4,5,2,3,3,1,3,3,4,2,2,3,2,3,5,98,98,5,5,98,98,1, , , , , ,1958,2,2,2,1,8,2,4,3,1,45,4,2,1,1,1,1,1,11/28/2019 04:20:43,11/28/2019 04:32:51
1041018143,4.12048577298744,1,9,9,1,5,1,5,5,5,5,5,5,2,2,5,5,2,5,2,2,5,5,4,2,4,998,1,998,998,998,998,998,998,4,3,998,998,998,998,998,2,998,998,1,4,3,5,2,3,1,1,3,3,1,2,2,3,3,98,98,98,5,5,98,98,1,1,5, , , ,1986,2,1,5,5,1,5,1,2,7,45,2,4,10,6,2,4,7,11/28/2019 05:21:05,11/28/2019 05:57:43
1041018219,0.784510532633468,1,9,9,1,6,1,3,3,6,1,3,6,4,3,5,6,2,6,6,1,3,5,4,6,3,998,3,5,998,998,1,998,998,998,998,998,998,4,998,998,2,998,998,3,1,5,4,2,2,2,3,4,3,2,5,2,8,8,98,98,98,98,98,98,98,8, , , , , ,1954,2,1,5,1,5,97,1,1,1,45,1,1,2,3,2,2,2,11/28/2019 06:03:56,11/28/2019 06:19:05
1040869415,0.96386488875381,1,9,9,1,5,1,8,1,8,2,6,4,1,1,3,4,2,3,3,1,1,6,4,10,4,998,998,998,998,998,998,998,998,998,998,998,998,998,998,998,998,998,998,1,5,3,4,2,3,2,8,2,3,8,1,1,2,3,98,98,98,98,98,98,98,1,1,5, , , ,1942,2,2,1,4,5,5,1,1,1,45,2,1,10,2,1,1,2,11/28/2019 05:54:08,11/28/2019 06:30:30
1041018053,0.193108755649606,1,9,9,1,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,3,4,1,9,5,998,998,998,998,998,998,998,998,1,998,998,998,998,998,998,998,2,998,997,997,997,997,997,8,4,8,3,3,3,5,3,8,8,98,98,98,98,98,98,98,2, , , , , ,1947,1,1,5,5,5,97,3,4,2,45,4,1,12,7,2,3,1,11/28/2019 06:16:12,11/28/2019 06:39:02
1040950825,1.26195146403013,1,9,9,1,5,1,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,4,2,4,998,1,998,998,998,998,998,998,998,998,998,998,2,998,998,3,998,998,1,5,3,4,2,1,1,3,3,1,1,1,2,8,8,98,98,98,98,98,98,98,8, , , , , ,1979,2,2,2,5,6,3,1,1,1,45,5,1,11,1,2,1,1,11/28/2019 06:36:58,11/28/2019 07:11:06
1041018285,0.63879738075971,1,9,9,1,5,2,4,5,5,2,5,5,4,2,2,5,3,5,4,2,4,5,4,16,4,998,3,998,7,998,2,998,998,998,5,998,998,4,998,998,1,998,6,3,2,5,4,1,1,2,3,3,3,1,4,1,2,3,5,98,98,98,5,98,5,1,1,5,1,1,5,1961,2,1,5,1,6,97,1,1,1,45,3,1,1,5,1,1,6,11/28/2019 07:16:57,11/28/2019 07:46:13
1041018423,0.0754262573935397,1,9,9,1,2,2,2,2,2,1,2,6,4,2,2,2,2,6,2,1,3,2,4,6,2,3,7,998,4,998,1,9,998,998,10,5,998,6,998,8,2,998,998,3,1,5,4,2,1,2,3,3,2,1,5,3,1,3,5,98,98,98,11,98,98,1,1,5, , , ,1954,1,7,6,1,5,97,3,8,1,45,3,1,2,5,2,1,1,11/28/2019 01:46:20,11/28/2019 08:46:21
1041018015,0.650101777846809,1,9,9,1,5,3,4,2,5,3,2,5,4,1,2,3,4,3,4,1,4,4,4,16,4,998,7,998,3,998,6,4,998,998,2,5,998,998,998,998,1,998,998,4,3,2,5,1,3,2,3,3,3,1,2,1,2,3,5,98,98,98,5,98,98,1,1,5, , , ,1952,2,1,5,5,5,5,1,1,1,45,1,1,11,6,2,4,8,11/28/2019 10:19:26,11/28/2019 10:25:50
1041018543,0.337965857845984,1,9,9,1,3,2,3,2,3,3,3,2,2,3,2,3,3,3,2,2,3,2,3,2,2,6,1,7,2,998,8,998,998,998,998,5,3,10,998,998,4,998,9,1,4,3,5,2,2,1,8,1,8,1,2,1,8,8,98,98,98,98,98,98,98,8, , , , , ,1987,1,1,6,1,1,12,1,2,7,45,3,1,2,4,2,3,5,11/28/2019 10:53:56,11/28/2019 11:01:37
1041018127,0.192870699997277,1,9,9,1,6,2,2,5,6,2,5,5,5,2,5,6,2,6,5,2,5,5,4,3,4,998,2,1,10,998,3,998,998,9,998,8,998,5,998,6,4,998,7,1,2,5,3,4,4,1,3,3,3,1,2,2,2,3,5,98,98,98,5,98,98,1,1,5, , , ,1969,2,1,6,1,2,12,1,1,1,45,1,1,11,4,2,2,6,11/28/2019 13:21:10,11/28/2019 13:27:44
1041018727,0.505612901045716,1,9,9,1,3,2,4,2,3,1,3,3,2,3,1,3,1,5,1,1,3,2,4,15,3,998,10,998,5,998,2,998,998,7,8,6,998,3,998,1,4,998,9,5,1,4,2,3,1,2,3,3,2,2,3,1,1,3,5,98,9,9,9,9,98,1,1,5,1,1,5,1955,2,1,5,1,5,5,1,1,1,45,1,1,10,6,2,4,7,11/28/2019 13:24:26,11/28/2019 13:33:18
468137031,2.22767200689404,1,9,9,1,2,1,5,2,5,1,5,5,3,2,2,5,1,5,5,1,5,2,4,6,4,6,3,5,9,998,1,998,998,998,8,7,10,4,998,998,2,998,998,3,1,5,4,2,2,2,3,3,3,1,2,2,2,3,5,5,98,5,5,98,98,1,1,5,1,1,5,1951,2,1,2,1,5,8,1,1,1,45,1,1,9,6,2,4,7,11/28/2019 13:26:06,11/28/2019 13:45:23
1041017937,1.11701866479782,1,9,9,1,2,2,1,1,2,1,2,2,4,2,1,1,3,1,2,2,4,2,4,3,4,9,6,1,7,998,3,998,998,998,998,4,2,998,5,998,10,998,8,2,1,3,5,4,2,1,3,3,3,1,3,2,8,8,98,98,98,98,98,98,98,2, , , , , ,1952,1,1,6,3,1,11,1,1,1,45,3,1,1,3,2,1,1,11/28/2019 13:41:09,11/28/2019 13:49:38
1041643241,0.6120161641247,1,9,9,1,2,1,2,2,6,2,2,6,4,4,2,6,2,5,2,2,5,2,4,2,4,3,1,9,8,998,7,5,998,998,998,998,998,6,998,4,2,998,10,1,4,998,3,2,2,1,3,1,3,1,2,3,1,3,5,5,5,5,5,5,98,1,1,5,1,1,5,1955,1,1,4,1,1,97,1,1,1,45,3,1,1,4,2,3,8,11/28/2019 13:47:08,11/28/2019 13:58:57
1041018387,0.46777679760505,1,9,9,1,3,1,1,3,2,1,4,3,4,3,2,2,4,6,2,3,4,2,4,2,4,998,998,2,998,4,1,998,998,998,998,3,998,998,998,998,998,998,998,1,2,3,998,998,4,1,2,1,4,1,5,1,1,3,5,98,98,98,5,98,98,1,1,5,1,1,5,1950,2,1,6,1,5,12,3,3,1,45,2,1,2,5,2,2,1,11/28/2019 13:54:33,11/28/2019 14:00:55
1041018191,0.195309292751378,1,9,9,1,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,2,6,5,998,998,1,998,998,998,998,998,998,998,998,998,998,998,998,998,998,998,997,997,997,997,997,4,3,3,3,3,8,2,2,2,3,5,5,98,5,5,98,98,1, , , , , ,1951,2,1,6,1,2,12,3,4,7,45,3,2,2,1,2,1,1,11/28/2019 14:14:51,11/28/2019 14:18:32
1041017993,0.177660535337066,1,9,9,1,4,2,4,4,4,4,4,3,1,4,2,4,4,4,4,4,3,3,2,9,3,998,3,998,998,998,998,998,998,1,998,2,998,998,998,998,998,998,998,1,998,998,998,998,5,1,8,8,3,3,2,3,1,3,5,5,5,5,5,98,5,1,1,5,1,2,5,1937,1,1,6,1,5,97,3,4,2,45,3,1,3,2,2,1,2,11/28/2019 14:13:37,11/28/2019 14:27:08
1041018169,0.287493214641619,1,9,9,1,5,3,2,5,5,2,5,5,5,1,5,5,3,5,2,1,5,5,4,19,4,8,4,6,998,998,2,998,998,10,3,9,998,7,998,5,1,998,998,4,2,3,5,1,2,3,3,3,1,1,2,1,8,8,98,98,98,98,98,98,98,8, , , , , ,1955,2,1,6,1,5,8,3,3,1,45,2,2,1,2,2,1,1,11/28/2019 14:32:01,11/28/2019 14:47:11
1041018415,0.192870699997277,1,9,9,1,3,2,4,1,2,1,1,4,4,1,1,4,4,3,4,2,4,3,4,10,2,8,5,998,3,10,2,7,998,998,1,4,998,998,998,998,6,998,9,3,2,1,5,4,1,1,3,3,3,1,1,1,1,3,5,98,98,5,9,98,98,1,1,5,1,1,5,1967,2,1,6,1,5,13,1,2,1,45,2,1,10,4,2,3,5,11/28/2019 14:43:43,11/28/2019 14:52:25
1041018081,0.370248831323764,1,9,9,1,1,1,6,3,6,3,6,6,6,5,2,6,2,6,6,2,4,8,4,2,3,2,1,4,9,998,5,8,998,998,10,3,998,6,998,998,7,998,998,1,2,5,3,4,2,1,8,1,4,1,3,2,1,3,5,5,5,5,5,5,5,1, , , , , ,1936,2,1,6,1,5,97,1,1,1,45,2,1,1,2,2,2,6,11/28/2019 14:05:39,11/28/2019 15:00:11
1041018043,0.931968938568677,1,9,9,1,5,1,2,1,5,2,2,5,4,1,2,2,2,6,5,2,5,2,1,2,3,998,1,8,3,998,4,9,998,998,2,998,6,7,998,998,5,998,10,1,4,2,5,3,1,1,3,3,3,1,5,2,1,3,5,98,98,5,5,98,98,1,1,5,1,1,5,1952,1,2,5,1,1,10,1,1,1,45,3,1,2,4,2,1,1,11/28/2019 15:09:07,11/28/2019 15:16:59
1041018513,0.805020863799581,1,9,9,1,5,1,5,2,5,1,2,5,4,1,1,5,1,6,5,1,4,2,4,2,4,998,1,998,998,998,3,998,998,998,998,998,998,998,998,998,2,998,998,1,2,4,5,3,2,1,3,3,3,1,1,1,1,3,5,98,5,5,5,98,98,1,1,5,1,1,5,1961,2,2,5,1,5,8,1,1,1,45,2,1,11,5,2,2,3,11/28/2019 15:34:24,11/28/2019 15:44:20
1041018607,0.380615268433164,1,9,9,1,5,4,4,4,4,4,2,3,1,1,1,6,4,5,2,2,2,3,2,15,4,998,998,998,998,10,998,998,7,6,1,3,998,998,9,2,5,4,8,4,3,1,5,2,4,2,3,3,1,1,3,2,1,3,5,98,9,9,9,98,98,1,1,5,1,2,5,1979,1,3,5,1,1,8,1,2,1,45,3,1,1,2,1,1,3,11/28/2019 15:48:51,11/28/2019 15:55:44
1041018037,1.11701866479782,1,9,9,1,5,2,2,2,6,1,5,6,5,2,2,5,1,5,2,2,5,2,4,3,4,998,1,3,8,998,6,998,998,998,10,5,998,2,998,7,4,998,9,1,4,5,2,3,4,2,3,3,3,1,1,1,1,3,9,9,9,98,9,98,98,1,1,5,1,1,5,1951,1,1,6,1,5,6,1,2,1,45,3,1,2,2,2,2,3,11/28/2019 15:51:47,11/28/2019 16:04:53
1040079929,1.57074826057377,1,9,9,1,6,4,4,2,6,3,6,6,2,3,2,6,1,6,3,5,2,2,4,13,2,998,998,998,8,998,7,998,998,6,998,4,998,1,10,9,3,5,2,5,3,4,1,2,2,2,3,3,3,2,2,1,2,3,5,5,98,5,5,98,5,1, , ,1,1,5,1990,1,1,4,5,6,3,3,3,1,45,1,1,11,6,2,4,6,11/26/2019 07:20:22,11/28/2019 16:20:01
1041018521,0.370248831323764,1,9,9,1,6,1,2,2,6,2,5,6,4,2,3,2,1,6,1,2,4,2,4,2,4,998,1,4,6,998,9,998,998,998,5,998,10,3,998,8,2,998,7,1,5,4,2,3,3,1,3,3,3,1,4,2,8,8,98,98,98,98,98,98,98,8, , , , , ,1940,2,1,6,4,5,5,1,1,1,45,1,1,9,6,2,4,7,11/28/2019 17:29:18,11/28/2019 17:45:22
1041018111,0.00123595730681293,1,9,9,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,19,5,9,2,998,998,998,998,998,7,998,5,10,8,1,6,3,4,998,998,997,997,997,997,997,5,1,3,8,3,3,5,3,3,3,5,98,98,98,5,98,98,1, , , , , ,1941,2,2,5,4,5,4,1,2,1,45,3,7,1,2,2,4,1,11/28/2019 17:44:07,11/28/2019 17:48:14
1041017977,0.63879738075971,1,9,9,1,6,1,3,2,6,1,2,6,4,1,2,6,2,6,2,1,5,3,4,2,3,998,1,998,8,998,4,998,998,998,3,5,998,6,998,7,2,998,998,1,4,3,5,2,4,1,3,3,3,1,2,1,8,8,98,98,98,98,98,98,98,2, , , , , ,1960,2,1,5,1,9,2,1,1,1,45,2,1,11,6,2,4,6,11/28/2019 21:55:00,11/28/2019 22:17:23
1041017919,0.0644423792275618,1,9,9,1,6,4,4,4,6,2,4,6,1,4,2,6,4,6,4,3,2,2,1,9,2,998,998,998,998,998,2,998,998,1,998,5,998,998,998,998,6,3,4,4,1,5,3,2,1,2,3,3,2,3,5,2,1,3,8,9,98,8,9,9,98,1,1,5,1,2,5,1978,1,1,6,5,2,4,4,4,2,45,4,1,2,4,2,3,6,11/29/2019 01:18:27,11/29/2019 01:43:20
1041018597,0.439977654151715,1,9,9,1,3,1,3,3,3,3,1,3,3,3,3,3,3,3,3,1,3,3,6,14,1,2,998,998,998,9,998,1,3,5,998,4,6,998,7,998,998,10,8,997,997,997,997,997,5,4,1,1,2,2,4,2,1,3,5,98,98,5,5,98,5,1,1,5, , , ,1949,1,7,5,1,6,97,3,3,2,45,1,7,11,5,2,3,5,11/29/2019 02:01:07,11/29/2019 02:11:11
1041018443,0.0507761288217863,1,9,9,1,6,2,4,3,5,5,5,6,6,3,6,6,5,5,2,5,6,5,4,13,4,998,1,998,10,998,998,8,7,9,5,998,6,3,998,2,998,998,4,1,5,4,2,3,4,8,1,4,3,1,5,1,2,3,5,98,98,98,98,9,98,1,1,5, , , ,1965,2,1,6,5,1,7,3,4,3,45,4,3,10,6,2,4,7,11/29/2019 02:26:25,11/29/2019 02:32:40
1041018537,1.19996472243105,1,9,9,1,3,1,2,5,6,4,4,6,4,3,5,6,1,6,2,2,6,5,4,19,3,998,1,4,7,998,10,9,998,998,6,998,998,2,998,5,3,998,8,1,5,4,2,3,4,1,3,3,3,3,3,2,8,8,98,98,98,98,98,98,98,8, , , , , ,1958,2,2,5,3,1,4,1,1,1,45,3,2,11,2,2,1,1,11/29/2019 03:19:10,11/29/2019 03:38:55
1040950495,0.525319827418241,1,9,9,1,3,8,2,5,5,4,5,5,3,1,4,6,1,6,2,2,5,5,2,2,4,7,1,6,10,8,998,998,9,998,5,998,998,2,998,4,3,998,998,1,5,4,2,3,2,1,2,3,1,1,3,2,1,3,5,5,5,5,5,5,98,1,1,5,1,1,5,1941,1,2,2,4,5,97,1,1,1,45,2,2,1,2,1,1,1,11/29/2019 05:29:37,11/29/2019 05:48:00
1040950543,2.02647145209436,1,9,9,1,5,1,5,5,5,5,5,5,5,5,5,5,1,5,5,2,5,5,4,2,4,998,1,998,5,998,998,998,998,998,4,998,998,3,998,998,2,998,998,1,5,4,2,3,2,1,3,2,3,1,2,2,2,3,5,98,98,5,5,98,98,1, , , , , ,1959,2,2,4,4,6,4,1,1,1,45,3,4,1,3,1,2,1,11/29/2019 05:57:51,11/29/2019 06:04:26
1040950467,0.341949894463653,1,9,9,1,6,2,3,2,5,4,2,5,4,2,1,6,3,5,2,2,5,3,4,11,2,998,2,998,998,998,998,998,998,998,998,1,998,998,998,998,3,998,998,1,3,2,5,4,3,1,3,3,3,2,1,1,8,8,98,98,98,98,98,98,98,8, , , , , ,1954,2,2,4,5,2,7,1,1,1,45,2,1,11,5,2,2,1,11/29/2019 06:14:59,11/29/2019 06:23:17
1041018225,1.50385635108252,1,9,9,1,6,2,6,5,5,6,6,6,6,3,6,6,5,6,2,5,5,3,4,2,4,998,1,998,998,998,998,998,998,998,998,998,998,998,998,2,998,998,998,1,5,4,3,2,2,1,3,3,3,2,2,1,2,3,5,98,98,5,5,98,98,1, , , , , ,1982,2,2,5,1,1,7,1,1,1,45,1,2,11,6,2,4,7,11/29/2019 04:47:08,11/29/2019 09:36:09
1041018135,0.931968938568677,1,9,9,1,3,1,3,2,4,2,2,3,4,2,3,5,2,3,2,2,4,2,4,2,4,998,1,998,5,998,2,8,998,998,6,998,10,4,998,9,3,998,7,1,2,5,4,3,2,1,3,3,3,1,2,2,1,3,5,98,5,5,7,98,98,1,1,5,1,1,5,1948,1,2,5,1,5,11,1,1,1,45,3,1,2,5,2,3,2,11/29/2019 10:49:42,11/29/2019 10:58:04
1041017981,0.146183124676479,1,9,9,2,6,4,3,4,6,4,4,6,1,4,2,6,4,6,5,4,5,5,1,9,3,998,998,998,998,998,998,998,998,1,998,2,998,998,998,5,998,3,4,997,997,997,997,997,3,4,3,3,3,2,4,2,8,8,98,98,98,98,98,98,98,2, , , , , ,1960,2,5,6,1,2,97,3,4,2,45,4,1,1,2,1,1,1,11/29/2019 12:16:59,11/29/2019 12:25:33
1042000929,0.798446521831052,1,9,9,2,1,2,2,2,1,2,2,5,2,1,1,1,2,5,2,2,5,2,4,12,4,5,998,998,9,4,998,998,998,8,2,3,1,998,998,7,10,998,6,2,3,1,5,4,4,3,3,3,3,1,3,3,2,3,5,98,98,5,9,98,98,1,1,5, , , ,1949,1,1,2,3,5,4,3,3,1,45,3,1,10,6,2,4,7,11/29/2019 12:51:15,11/29/2019 13:02:18
1042000979,0.490678852362798,1,9,9,1,6,4,3,2,5,2,5,5,5,2,5,5,1,6,2,2,5,2,4,13,2,998,998,998,8,998,9,6,998,7,3,10,998,1,998,5,2,998,4,5,4,3,1,2,2,2,3,3,3,2,2,1,2,3,5,98,98,5,98,98,98,1, , , , , ,1973,2,1,4,1,2,7,1,1,1,45,1,1,9,6,2,4,7,11/29/2019 13:04:26,11/29/2019 13:09:09
1042001263,0.908058098325065,1,9,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,15,3,998,4,998,998,998,998,998,998,2,6,7,10,3,9,1,5,8,998,1,5,4,2,3,2,1,3,3,3,2,2,2,2,3,5,98,5,98,98,98,98,1,1,5, , , ,1953,1,1,3,1,5,1,1,1,1,45,2,1,1,6,1,1,1,11/29/2019 13:06:09,11/29/2019 13:15:13
1041018321,0.337965857845984,1,9,9,1,5,2,4,2,5,2,2,5,4,2,3,3,2,6,2,1,4,2,4,16,3,998,4,998,998,998,2,998,998,998,3,998,998,5,998,998,1,998,998,4,3,2,5,1,2,2,3,3,3,2,2,1,2,3,5,98,98,7,7,7,98,1, , , , , ,1988,1,1,6,1,1,11,1,1,1,45,1,1,9,6,2,4,7,11/29/2019 13:42:10,11/29/2019 13:46:52
1042001073,0.490298505590358,1,9,9,1,6,3,4,5,6,1,4,6,5,5,5,6,1,6,4,1,5,4,4,16,2,998,6,8,5,998,3,7,998,998,4,998,998,2,998,9,1,998,10,5,3,4,2,1,1,2,1,3,3,2,5,3,8,8,98,98,98,98,98,98,98,8, , , , , ,1964,2,3,4,5,6,3,1,1,7,45,2,2,11,4,2,2,2,11/29/2019 13:48:45,11/29/2019 13:57:19
1042000967,0.490678852362798,1,9,9,1,4,1,3,1,3,2,2,3,4,1,2,5,2,3,5,1,3,1,4,18,4,10,2,998,6,9,998,7,998,998,4,998,998,5,998,8,1,998,3,3,5,2,4,1,4,2,4,3,3,1,1,1,3,3,5,98,98,5,98,98,98,1,1,5,1,1,5,1974,2,1,4,1,6,9,1,1,1,45,1,1,1,4,1,2,6,11/29/2019 13:57:34,11/29/2019 14:14:24
1041018253,0.192870699997277,1,9,9,1,3,3,3,2,3,2,2,4,4,1,2,4,1,6,3,1,4,2,4,16,2,998,9,998,5,998,3,8,998,998,2,7,998,4,998,10,1,998,6,5,3,2,4,1,1,2,1,2,3,1,1,3,2,3,5,98,5,5,5,98,98,1,1,5,1,1,5,1957,2,1,6,1,1,9,1,1,1,45,1,1,1,2,2,3,6,11/29/2019 14:24:07,11/29/2019 14:37:07
1040950689,2.74669791947851,1,9,9,1,6,4,5,3,5,1,5,5,6,4,5,6,1,6,5,1,5,2,4,13,2,998,998,998,998,998,3,998,998,998,998,998,998,1,998,998,2,998,4,4,3,5,1,2,1,2,1,2,3,2,5,3,3,3,5,98,98,98,98,98,98,1, , , , , ,1997,2,2,3,5,8,97,3,3,1,45,1,2,1,4,2,2,1,11/28/2019 09:07:27,11/29/2019 14:48:04
1042000933,0.490678852362798,1,9,9,1,6,2,5,3,5,1,5,5,3,3,5,5,2,5,1,2,5,5,4,15,4,998,3,998,998,998,2,998,998,998,998,998,998,5,998,1,4,998,998,1,2,5,4,3,2,2,3,3,2,1,2,3,2,3,5,98,98,5,5,98,5,1,1,5,1,1,5,1960,2,1,3,1,7,97,3,3,6,45,3,1,1,3,1,1,1,11/29/2019 14:50:58,11/29/2019 14:57:57
1042000887,0.490678852362798,1,9,9,1,4,1,4,2,4,1,4,4,4,3,2,2,4,6,2,4,4,3,4,2,4,998,1,998,3,998,2,998,998,998,6,5,4,998,998,7,998,998,998,1,2,3,5,4,2,1,3,3,4,3,1,3,1,3,5,98,98,5,5,98,98,1, , , , , ,1974,2,1,3,5,1,8,1,1,1,45,3,1,1,5,1,1,1,11/29/2019 14:51:30,11/29/2019 14:58:59
1041018051,0.0754262573935397,1,9,9,2,2,4,4,3,4,4,4,4,3,4,4,3,4,2,2,4,3,2,2,2,2,998,10,9,4,998,998,998,5,998,998,998,998,8,1,2,6,7,3,997,997,997,997,997,5,4,3,3,1,2,4,2,3,3,5,98,98,5,98,98,98,1,1,5, , , ,1960,1,6,5,2,6,8,4,4,2,45,3,1,1,1,1,1,1,11/28/2019 23:43:39,11/29/2019 15:00:34
1041017913,0.931734612382037,1,9,9,1,5,3,2,2,6,1,4,6,4,4,3,2,1,6,2,4,4,2,4,6,4,998,4,7,5,998,1,998,998,998,10,9,6,2,998,3,998,998,8,3,1,5,2,4,1,1,3,3,3,1,4,2,2,3,98,98,98,98,5,98,98,1,1,5, , , ,1949,1,1,6,2,5,8,3,3,7,45,2,1,11,6,2,4,5,11/29/2019 14:59:30,11/29/2019 15:09:16
1042001013,0.116697520848082,1,9,9,2,6,3,5,3,6,2,5,5,3,3,3,6,3,6,2,2,4,5,4,16,4,998,10,5,8,998,2,6,998,998,7,998,998,9,998,3,1,998,4,5,2,3,4,1,4,2,3,3,4,1,2,2,3,3,5,98,98,98,98,98,98,1,1,5, , , ,1967,1,1,4,1,6,7,3,4,1,45,3,1,1,5,2,1,1,11/29/2019 14:45:34,11/29/2019 15:28:54
1042000849,0.757435114494182,1,9,9,1,2,2,3,2,2,1,1,5,4,1,2,3,2,6,5,1,3,2,4,6,2,998,998,998,998,998,1,4,998,998,3,998,998,998,998,998,2,998,5,4,1,3,5,2,1,2,3,3,3,2,2,1,1,3,5,98,5,5,5,98,98,1,1,5,1,1,5,1942,1,1,3,1,5,12,1,1,1,45,2,1,5,6,2,4,6,11/29/2019 15:39:03,11/29/2019 15:55:36
1040950423,1.68637217806854,1,9,9,1,5,4,5,2,3,1,3,5,3,2,3,6,4,6,4,3,4,5,4,6,1,998,998,3,2,998,1,998,998,998,5,998,998,998,998,998,998,998,4,4,1,2,5,3,5,2,2,3,3,1,3,2,1,3,5,98,5,5,5,98,98,1,1,5,1,1,5,1947,2,2,1,1,5,3,1,1,7,45,2,3,1,2,2,1,1,11/29/2019 15:43:27,11/29/2019 15:57:51
1040950409,0.341949894463653,1,9,9,1,5,1,5,5,5,5,5,5,5,5,5,5,2,5,5,2,5,5,5,2,1,5,1,6,9,998,4,8,10,998,998,998,998,2,7,998,3,998,998,1,4,5,2,3,3,1,3,3,3,3,1,1,1,3,5,5,5,5,5,98,98,1, , , , , ,1953,2,2,3,1,8,4,1,2,1,45,2,1,1,2,1,1,2,11/29/2019 16:08:14,11/29/2019 16:25:36
1042000899,0.757435114494182,1,9,9,1,3,1,4,2,3,1,3,3,3,2,1,3,1,3,2,1,3,2,4,2,3,998,1,998,7,10,3,998,998,998,8,5,998,4,998,9,2,998,6,1,3,5,4,2,2,1,3,4,3,2,5,3,1,3,5,5,98,98,11,98,98,1,1,5,1,1,5,1945,1,1,3,1,5,97,1,2,1,45,2,1,2,5,2,2,2,11/29/2019 16:17:30,11/29/2019 16:35:24
1040765013,0.354464842614794,1,9,9,2,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,2,1,18,3,998,3,998,998,998,4,998,998,2,998,998,998,998,998,998,998,998,1,1,2,5,4,3,5,1,3,3,1,2,2,2,2,2,2,1,98,98,2,98,98,1,1,4, , , ,1963,2,1,2,3,1,10,2,6,2,45,3,2,1,4,1,1,3,11/29/2019 16:29:21,11/29/2019 16:40:54
1041017965,1.01275227642086,1,9,9,1,4,1,5,4,6,2,3,6,5,3,5,3,2,6,1,1,5,4,4,16,3,998,2,998,998,998,4,8,998,998,6,9,7,3,998,5,1,998,998,2,4,5,3,1,4,2,3,4,3,3,1,1,1,3,5,98,98,5,5,98,98,1,1,5,1,1,5,1951,1,1,5,1,5,7,3,3,1,45,3,1,9,6,2,4,7,11/29/2019 16:40:08,11/29/2019 16:51:04
1041018341,1.00697703535063,1,9,9,1,6,1,5,5,6,1,2,5,5,2,5,6,2,6,5,1,6,6,4,2,4,998,1,998,998,998,3,998,998,998,4,998,998,5,998,998,2,998,998,1,3,5,4,2,2,1,3,3,3,1,2,1,2,3,5,98,98,5,5,98,98,1,1,5,1,1,5,1979,2,1,6,1,1,11,1,1,1,45,3,2,1,2,2,1,1,11/29/2019 16:56:58,11/29/2019 17:03:27
